Phenotype,GUIDE Lat0_Contrib,GUIDE Lat0_LogW,GUIDE Lat0_Cos,GUIDE Lat1_Contrib,GUIDE Lat1_LogW,GUIDE Lat1_Cos,GUIDE Lat2_Contrib,GUIDE Lat2_LogW,GUIDE Lat2_Cos,GUIDE Lat3_Contrib,GUIDE Lat3_LogW,GUIDE Lat3_Cos,GUIDE Lat4_Contrib,GUIDE Lat4_LogW,GUIDE Lat4_Cos,GUIDE Lat5_Contrib,GUIDE Lat5_LogW,GUIDE Lat5_Cos,GUIDE Lat6_Contrib,GUIDE Lat6_LogW,GUIDE Lat6_Cos,GUIDE Lat7_Contrib,GUIDE Lat7_LogW,GUIDE Lat7_Cos,GUIDE Lat8_Contrib,GUIDE Lat8_LogW,GUIDE Lat8_Cos,GUIDE Lat9_Contrib,GUIDE Lat9_LogW,GUIDE Lat9_Cos,Max_Contrib,Top_Latent,Max_LogW,Num_Significant
subarachnoid haemorrhage,4.7999409741268244e-05,0.02448564960884081,0.03186796004212903,2.581112186469661e-05,0.01782583843817854,0.018681026656646792,1.8079484302327035e-06,0.004648876143096196,0.0013091468167883344,5.484093406077366e-08,0.0008061211583301108,9.015984296872237e-05,2.2614236305609614e-07,0.0016385272436786548,0.0005193404180897051,5.762667380830647e-07,0.002618554609260467,0.004116673542432135,2.181439132020559e-06,0.005109208418957785,0.0031056442490541886,3.0781953123331926e-06,0.006075837314604162,0.02196118210633567,4.9929094219902606e-06,0.007752784283664292,0.003443692847639897,3.1090422069554187e-07,0.0019218388864121977,0.00048668822956323364,0.00013647415107233504,GUIDE Lat27,0.042060418518689975,0
uterine polyps,1.0500065948716756e-05,0.01128753541108966,0.007323484281645179,3.907625718112789e-05,0.022034236799851895,0.02971078851120638,1.780022701772031e-05,0.014753289177023605,0.013540516057680453,1.5937457861207256e-06,0.004363384515896404,0.002752546806496781,1.67807604728564e-06,0.004477920296700325,0.004048453873284487,1.9131417083872e-06,0.004782937404020965,0.014357452064168039,2.794979380417054e-07,0.0018219787109863366,0.00041801760675566033,2.5296209015580336e-06,0.005504330518245665,0.018959301877138127,8.65788152413112e-05,0.03319203458661156,0.0627320846101752,2.7033163062448887e-06,0.00569137652424378,0.0044455801957620925,8.65788152413112e-05,GUIDE Lat8,0.03319203458661156,0
femoral hernia,3.2509592777949044e-05,0.020054484371438332,0.016667922476335882,5.572526616490076e-06,0.008194511150220688,0.0031145663389888006,3.417294958554664e-08,0.000636215649359031,1.910892943376106e-05,2.5172169865099983e-06,0.005490734112944545,0.003195806917468157,5.434224821300144e-07,0.0025426170755952337,0.000963738867286752,3.3949274422922536e-06,0.006382991782294472,0.01872858417764664,4.2648603036982035e-06,0.007160495498776503,0.0046888354508682895,1.0221736020324315e-06,0.0034909590106045204,0.005631651566847725,1.0549532649806779e-05,0.011314432230223952,0.005618954520601892,1.6952431398336176e-07,0.0014183030982368252,0.00020493106452237143,0.00024104642063772707,GUIDE Lat89,0.05673686970987452,0
fracture toe,2.1977281617993943e-05,0.016423428532788848,0.015508171874019195,4.835598520281727e-05,0.02457890242130712,0.03719738073591248,1.0772398003348155e-05,0.011434856939202511,0.00829054290883418,4.3805960232761996e-08,0.0007203967233107047,7.65437566925553e-05,1.3649339498260897e-06,0.004036530350039681,0.0033315788657388968,1.8807108309659252e-06,0.004742004246597315,0.014279505433834395,1.3084115774491763e-06,0.003951687871029766,0.0019797996804334075,1.9912596670464956e-06,0.004880148559379329,0.015099261376671991,3.4287440484338266e-05,0.02060797785717274,0.025134720085764964,7.932595861491013e-07,0.003073855173252801,0.0013197990741217252,5.622811364910242e-05,GUIDE Lat27,0.026560734586839038,0
trigemminal neuralgia,7.618404953134948e-05,0.03106583255533954,0.0367155066701136,0.00012542844404860503,0.04024679890580853,0.06589568829774359,5.3437150792520546e-08,0.0007957274870877745,2.8087476011238724e-05,3.621480844735796e-07,0.0020745442284055456,0.00043217695061544285,8.157258731180256e-07,0.0031172336916345,0.0013598203608417825,1.8186192656152072e-06,0.004662648201378576,0.009430435905979395,3.9737953165526995e-06,0.006909879782702514,0.004106588673019245,1.9598613034842775e-06,0.004841306729424414,0.010149671441210428,1.527237585905601e-06,0.004270921363071763,0.0007646178454054468,3.421674573431694e-07,0.0020163690787070496,0.00038880338087364524,0.00013210922772304161,GUIDE Lat27,0.041352050117426584,0
pancreatitis,3.578713062237573e-05,0.021064303244909443,0.010462147618628506,6.802711632471503e-05,0.029300621879501727,0.02167961264725353,2.634007634280728e-06,0.005617473288507454,0.0008398368815301872,1.0254219409526895e-08,0.0003483940278657599,7.423120442532854e-06,3.1765937626166783e-06,0.0061728624207835585,0.003212236214317298,9.168005315529252e-07,0.003305429840630515,0.002883854397708149,8.5975535874034e-07,0.003200560139203152,0.0005389631786420287,1.3365144512657676e-06,0.003994093686624935,0.004198641534334083,4.867248751698904e-06,0.00765374762939144,0.0014781886437524915,8.203072968215489e-07,0.0031260065175109314,0.0005654268111541603,0.00175499951429574,GUIDE Lat68,0.16912904131763876,0
mitral regurgitation/incompetence,5.189350746674254e-05,0.02548700159593176,0.03921890757908277,1.7183071183824556e-05,0.014491069423692632,0.014156593050433541,1.0451188762551973e-07,0.0011132274134760657,8.614540301043918e-05,2.4071104704106366e-07,0.0016905834921983045,0.0004504726467562319,5.757368296614385e-07,0.002617346767539223,0.001505075578972483,2.16670661680661e-06,0.005091825989055819,0.017619236483769687,1.1256453968260587e-06,0.003664113778328195,0.0018242077895413752,2.9888225948932323e-06,0.005986377785676048,0.02427301801811935,4.003280281355103e-05,0.022308943495271755,0.03143046587422674,1.6006073193709153e-07,0.0013780831428719044,0.0002852155000163122,5.189350746674254e-05,GUIDE Lat0,0.02548700159593176,0
bladder problem (not cancer),2.1271467878130012e-10,5.016133594837845e-05,1.323670155577153e-07,1.5104940810156212e-05,0.013572737530352846,0.010246530480559209,1.4076053388240755e-05,0.013095381515752161,0.009553162618089677,8.467894921009705e-08,0.0010019205515417928,0.00013048113124311918,2.1389531950110228e-06,0.005058921189414142,0.004604001201081926,6.264135967941253e-07,0.0027304610806751454,0.004194189037351016,3.767109073653709e-07,0.002115944541893734,0.0005026674354890609,1.962995289459008e-06,0.004845197432540479,0.013126312755945101,0.0001142026006353987,0.038326978661601466,0.07382622545444774,2.506945516513528e-07,0.0017253545949721355,0.00036781807772735033,0.0001142026006353987,GUIDE Lat8,0.038326978661601466,0
fracture shoulder/scapula,2.632407159861258e-06,0.0056157554487526505,0.001882703398863502,2.7563345272209647e-05,0.018433244327558024,0.02148999232085306,1.965377455863701e-06,0.004848152731095087,0.0015330586212634971,2.655695919740892e-07,0.001775907106169629,0.00047032398390803,3.250036221508732e-06,0.006244317621982884,0.008040237445275973,3.9797744494103096e-07,0.0021749975190240227,0.0030626108083425235,3.2654965552764442e-06,0.0062592578649508885,0.005008046036447112,1.7820012146761784e-06,0.00461521925608481,0.013695503795145733,1.1771456007701924e-05,0.011960358290732581,0.008746038427886182,2.86754414105821e-09,0.00018420118451822166,4.835538140854208e-06,6.330692194836653e-05,GUIDE Lat89,0.028233643075120076,0
scarlet fever/scarlatina,3.0616697777617946e-05,0.019449021537992096,0.011884448562093433,0.00010124997123645376,0.03600047229171546,0.04284410631057748,1.3988981748402478e-05,0.013054218805097596,0.005922304592224146,2.144917449269866e-07,0.0015956831829026911,0.00020616797566327987,8.589226255969817e-07,0.0031990040998537126,0.001153258226316158,1.4597127220590945e-06,0.004174981465414406,0.006096668611374825,1.4930165517452706e-06,0.004222568345733326,0.0012427264722625823,1.7318180013738937e-06,0.004549429929669212,0.007223773349419717,1.953767593527719e-08,0.00048097451380125697,7.878543620696008e-06,1.2265222165146394e-06,0.0038254780873612183,0.0011225403616103929,0.0002369808939714254,GUIDE Lat27,0.05622780612389508,0
osteoarthritis,0.00016667084447495855,0.046703405513576074,0.009272843151901322,0.00012111074224784326,0.039518109391470546,0.007345332089882679,4.5452779015857e-05,0.02380986941693444,0.0027580216297842736,1.7253693166186368e-05,0.014521303921453278,0.0023769786707827805,8.697328298790256e-07,0.003219146116969546,0.00016737514713914027,3.1160263257271803e-06,0.006113318753949119,0.0018653438698230211,2.203232053414789e-06,0.005134815165335381,0.00026284744415435,3.699812723866116e-06,0.006665576324279184,0.0022119443335346313,0.0011536893725224773,0.13314327946476542,0.0666798361558749,8.354059264511629e-07,0.0031547475731454324,0.00010958640697369815,0.004132215373767566,GUIDE Lat20,0.2814556808280225,0
kidney stone/ureter stone/bladder stone,4.100151732499653e-06,0.007019749427373489,0.0016194847359900445,7.500908367939067e-06,0.009521416517465305,0.0032297304798190865,2.422872611724219e-06,0.005386217545401686,0.0010437379133914667,4.8147896067752755e-06,0.007612031826056667,0.004709167964936713,8.088911585524984e-07,0.0031041005179777907,0.0011051439457041212,1.9125770999792113e-06,0.004782227722660974,0.008128312458943833,7.217083195686744e-07,0.0029314735939367843,0.0006112640874891619,7.0642162799144385e-06,0.00923715162363214,0.02998348371163863,6.271689863154087e-05,0.028097682586137762,0.02573438882532589,1.4607039078072255e-06,0.004176405458475496,0.001360332203835976,0.0002021893495585714,GUIDE Lat39,0.05170121984369557,0
alcohol dependency,1.3323115732578295e-05,0.012735227398448507,0.009011331335822806,2.809138421837197e-05,0.018612629643995526,0.020712465094934428,8.693776039448083e-08,0.001015211212984389,6.413211379898806e-05,7.475931685415113e-07,0.002983758876211879,0.0012520982786770182,1.5998256567412498e-06,0.00437174093923071,0.0037428950132624038,1.4197765802889872e-06,0.004117203150908595,0.010332553774496718,1.2492214815778534e-06,0.0038608705601963287,0.001811810786946134,4.674421992181309e-06,0.007499299166704584,0.03397443539852339,2.450794945923326e-06,0.005417356662812948,0.0017220370377453013,1.7530172415241143e-06,0.004577335322973518,0.0027956011059446723,0.00010529250563217225,GUIDE Lat39,0.03674058078855049,0
fracture rib,3.985891328356362e-06,0.0069204712462624055,0.0023502178280217453,6.625462470820886e-05,0.02890415800906667,0.04258673570825235,3.618180011661115e-05,0.021182868810711606,0.023267878157189073,1.0778010882277405e-06,0.0035850757120806077,0.0015736611257516015,1.2280450775544352e-06,0.0038278626236315744,0.0025046601221005425,3.296516158015058e-06,0.006289129175950285,0.02091425406003732,6.201250391609717e-08,0.0008572609552005587,7.840651831096506e-05,2.2631600270200676e-06,0.0052045924231788315,0.014339668113980441,1.2637817975086098e-05,0.012398730652362935,0.0077411790449276015,5.818731666085411e-06,0.008375283370750386,0.008089410053935205,7.543502280687515e-05,GUIDE Lat77,0.0309075467960945,0
other respiratory problems,2.546341906859555e-05,0.01770297731665715,0.013062593770445585,6.053178749566066e-05,0.027588849909542537,0.03385101489922569,4.960790538844929e-05,0.024903759539067094,0.027755403280930253,2.3400020056428963e-07,0.0016668053798199786,0.0002972479508950096,2.417939425467506e-06,0.005380697645237787,0.004290520192625264,1.8438997482102073e-06,0.004695117178032913,0.010177814158460755,6.994641376714744e-07,0.0028857931515073034,0.0007694287242847599,2.419492821118235e-06,0.005382436388865348,0.013337616163701825,5.105202928065237e-06,0.007840254804951452,0.0027206837779183857,1.4464856966513912e-06,0.004155932744496336,0.001749575566919385,0.00016348339279914452,GUIDE Lat38,0.04623241613825481,0
bronchitis,1.7502902668221487e-05,0.014627519305968131,0.011065484637586186,5.2084741360239384e-05,0.02553524524202424,0.03589602553398723,1.1353260809906364e-05,0.011743139651390096,0.007828254294470047,2.463381814051974e-06,0.0054313362881181744,0.003856399599400217,3.4952910965403244e-07,0.002037994960575694,0.0007643557599879485,1.5690150089973522e-06,0.004329229759241552,0.01067313414735088,1.2151487877210456e-06,0.003807622664443501,0.001647327919355103,4.3095633880962085e-06,0.007198231497069591,0.02927755519777062,6.737737378256034e-07,0.002832128073431649,0.00044251377563107283,2.551248016705384e-06,0.005527958330049618,0.0038029349782252174,7.205353489065425e-05,GUIDE Lat13,0.030183644701906424,0
infective/viral hepatitis,9.753174755073117e-06,0.010873648632863435,0.00554205439914075,1.64538253482706e-05,0.014175277700456339,0.01019218160404111,3.8518035452319073e-07,0.002139656386454659,0.00023871123268127132,4.167531967356921e-07,0.0022258417021809025,0.0005863995854520176,7.874086256242152e-07,0.003062458204712366,0.001547664341705222,1.7367676824506567e-07,0.0014355969648100744,0.0010618691798723156,2.782152045959894e-06,0.005774310572516939,0.0033899701839223318,6.067948227674195e-06,0.00855448438945979,0.0370516726800318,9.604235862432632e-06,0.01078928688026219,0.00566943720636746,2.2738337965456137e-08,0.0005189002844499118,3.046417024882066e-05,0.00011319912684213171,GUIDE Lat27,0.0381512330210004,0
optic neuritis,2.3171763417778427e-06,0.005266708142025952,0.0012151347440142318,2.890855951675595e-05,0.01888708330061495,0.016525982801269656,2.7543721683806933e-05,0.018426546181833234,0.015753313751565027,1.7458606561152944e-06,0.00456793359317763,0.002267069672895506,8.247515951084722e-07,0.00313449355427495,0.0014960301539166574,1.4637041364522678e-06,0.0041807128413140085,0.008258918134578427,2.5351714568223827e-07,0.0017350596688627225,0.0002850774915759608,3.684401444900561e-06,0.006651574072872685,0.02076220479365065,0.00010324672119509679,0.036367709197855085,0.05624630216537235,2.068308679104517e-07,0.0015668763053310647,0.0002557328775258923,0.00010433690127741224,GUIDE Lat86,0.03656682899934188,0
adrenocortical insufficiency/addison's disease,7.968278217468398e-05,0.03179576192137462,0.04139670109040085,5.993045908368817e-06,0.008501011110007384,0.003394097707342724,2.4329000325918623e-06,0.005397420466317911,0.0013785085267033538,4.127949692420617e-07,0.002215219287170922,0.0005310379717850164,1.5225039397994105e-07,0.0013439875621375902,0.0002735971060693101,5.681095744130485e-07,0.0025999000510751836,0.0031756882402530807,1.1806046347707585e-06,0.0037528769555822405,0.0013152126192727807,4.016497106086146e-06,0.0069471997252069225,0.02242280169742172,1.3520211436504313e-05,0.012830439539024508,0.0072968779397926745,5.517571421796136e-07,0.0025620984444286853,0.0006758573883183256,0.00014407349708310516,GUIDE Lat64,0.043269493902060495,0
shingles,1.469413605241158e-05,0.01338409515669415,0.011303575258443992,4.2425809782932124e-05,0.022982818723002937,0.03557766206776619,7.682127335099268e-09,0.0003015343137432756,6.44521224372612e-06,6.220544453295988e-08,0.0008585948406184918,0.00011849229409820101,8.998903080346251e-07,0.003274689069803275,0.0023944908290944654,2.195784745767075e-06,0.005126078694209124,0.018174649547048154,1.4842923414631364e-06,0.004210153825616797,0.0024483948614696374,3.1603872854095512e-06,0.006156985135573683,0.02612481676220277,5.260234746729235e-06,0.007959477835142366,0.004203676174135004,1.2444793827001702e-08,0.00038382295835663485,2.2571755516140112e-05,4.2425809782932124e-05,GUIDE Lat1,0.022982818723002937,0
osteomyelitis,8.158436908932433e-06,0.009934575293997832,0.006105533380607752,1.2059322875038023e-05,0.012107706149857995,0.0098381868231619,3.985022363509767e-06,0.00691971089444775,0.0032526052746055284,1.215583500070972e-06,0.003808306648640818,0.0022526378827575654,9.57914914540958e-07,0.0033790174987176555,0.002479678724910482,2.691817096555866e-06,0.00567918028619006,0.021675379293679662,1.059492986619904e-06,0.0035543718745685137,0.0017002194342606272,4.796224512071621e-06,0.007597215297746035,0.038570682927176345,2.0845528262801413e-05,0.015987277591428328,0.016206226710525476,1.4862595021586847e-07,0.001327869297960459,0.00026225099998810264,6.544913374836235e-05,GUIDE Lat27,0.028722347048984298,0
miscarriage,1.957314419715123e-06,0.004838142620835919,0.00069702780243224,5.194779559812884e-05,0.025500705690192305,0.02016657381399529,4.290308657061857e-05,0.023115040958398888,0.0166633375402154,2.3677055496854925e-05,0.017058636581879245,0.020878876913256426,8.826927664954908e-07,0.0032431305260448785,0.0010873037937208759,1.195490792803265e-06,0.0037765646505032507,0.0045807885952071446,3.8007058138185246e-09,0.00021207204198710612,2.9023113486179726e-06,3.747626070520875e-06,0.006708836369547531,0.014341247492609297,2.9405566564870764e-05,0.01905219026102529,0.010878559991945194,2.540398997643005e-08,0.0005484919912083628,2.133031634165306e-05,0.00022401633132452565,GUIDE Lat83,0.05457801246905339,0
emphysema/chronic bronchitis,2.1334200498945628e-05,0.01617696619985775,0.0034825290833438737,6.995075933438098e-06,0.00919136405173305,0.0012447619510473405,2.331367350000619e-07,0.0016637213843227244,4.150620608994725e-05,1.488298778681186e-05,0.013471129693952113,0.006015869980721136,7.081149120588773e-07,0.002903642847374345,0.0003998286863259206,3.165870763004184e-06,0.006162361714156957,0.005560528486579269,4.0165926461703495e-09,0.00021801338286736322,1.4059387719072846e-06,8.14747774343213e-06,0.009927825435213977,0.014291661985454741,4.857099613800198e-07,0.002403430352495196,8.236595612397959e-05,2.2722862849541142e-07,0.0016424652410201059,8.745553178926004e-05,0.0009097599990896651,GUIDE Lat72,0.1165552950854095,0
eye trauma,3.764543679612433e-05,0.02161727817140464,0.02348003336569725,5.859551984267753e-05,0.02713069797557301,0.039840636887721624,8.264848108038808e-07,0.0031377972275353242,0.0005622185801164884,3.140650299254527e-06,0.006137594745252199,0.0048506047456286575,5.17979511131118e-07,0.002482209612459,0.001117508359749326,1.7933249764535684e-06,0.004629937250900669,0.012035104744443753,3.391324939400564e-06,0.006379579621782302,0.004535717652790557,8.792314737352436e-07,0.0032367420599206703,0.005892923032405651,1.4550738642386379e-06,0.004168310647992433,0.000942809094620249,5.1379719530057145e-08,0.0007802447467710595,7.555860939119512e-05,0.00015667185746647382,GUIDE Lat39,0.045211782705290485,0
gastroenteritis/dysentry,4.5872414307837634e-05,0.023922436773805345,0.03355001686824776,1.5704956360007487e-05,0.013843851619688336,0.012521413868258838,1.3378374086812249e-05,0.012761989986914293,0.010671572734034327,5.677266997962448e-07,0.0025990211975476015,0.0010281829560531872,1.4391562508067705e-06,0.004145340187662862,0.0036408343776770866,1.5038876809476936e-06,0.004237987762340714,0.011834803589121545,2.9620830498371528e-08,0.0005922973751795342,4.6454588241134994e-05,2.6903679546884384e-06,0.005677641481113992,0.021144333484565184,1.116252497493363e-05,0.01164277546826282,0.008481173396351769,1.9952917491486775e-07,0.0015389209828465798,0.00034407523053089516,9.198627428873052e-05,GUIDE Lat27,0.03425108375268059,0
